iinStart,iinEnd,type,subType
45713285,,visa,debit
45713287,,visa,debit
45713288,,visa,debit
45713291,,visa,debit
45713296,,visa,debit
457133,,visa,debit
45713306,,visa,debit
45713307,,visa,debit
45713312,,visa,debit
45713315,,visa,debit
45713316,,visa,debit
45713318,,visa,debit
45713319,,visa,debit
45713321,,visa,debit
45713322,,visa,debit
45713324,,visa,debit
45713325,,visa,debit
45713326,,visa,debit
45713333,,visa,debit
45713334,,visa,debit
45713336,,visa,debit
45713338,,visa,debit
45713341,,visa,debit
45713344,,visa,debit
45713345,,visa,debit
45713346,,visa,debit
45713347,,visa,debit
45713348,,visa,debit
45713349,,visa,debit
45713350,,visa,debit
45713357,,visa,debit
45713359,,visa,debit
45713361,,visa,debit
45713386,,visa,debit
45713387,,visa,debit
45713390,,visa,debit
45713391,,visa,debit
45713395,,visa,debit
45713401,,visa,debit
45713404,,visa,debit
45713405,,visa,debit
45713406,,visa,debit
45713408,,visa,debit
45713409,,visa,debit
45713411,,visa,debit
45713412,,visa,debit
45713415,,visa,debit
45713416,,visa,debit
45713420,45713421,visa,debit
45713426,,visa,debit
45713427,,visa,debit
45713428,,visa,debit
45713429,,visa,debit
45713430,45713431,visa,debit
45713433,,visa,debit
45713434,,visa,debit
45713437,,visa,debit
45713439,,visa,debit
45713440,,visa,debit
45713443,,visa,debit
45713445,,visa,debit
45713448,,visa,debit
45713449,,visa,debit
45713453,,visa,debit
45713457,,visa,debit
45713462,,visa,debit
45713463,,visa,debit
45713467,,visa,debit
45713470,,visa,debit
45713479,,visa,debit
45713480,,visa,debit
45713482,,visa,debit
45713487,,visa,debit
45713489,45713490,visa,debit
45713506,45713507,visa,debit
45713508,,visa,debit
45713509,,visa,debit
45713511,,visa,debit
45713512,,visa,debit
45713515,,visa,debit
45713517,,visa,debit
45713523,,visa,debit
45713525,,visa,debit
45713530,,visa,debit
45713531,,visa,debit
45713534,,visa,debit
45713537,,visa,debit
45713543,,visa,debit
45713544,,visa,debit
45713545,,visa,debit
45713555,45713556,visa,debit
45713562,,visa,debit
45713565,,visa,debit
45713566,45713567,visa,debit
45713568,45713569,visa,debit
45713572,45713573,visa,debit
45713574,,visa,debit
45713575,,visa,debit
45713577,,visa,debit
45713578,,visa,debit
45713586,,visa,debit
45713588,,visa,debit
45713590,,visa,debit
45713591,,visa,debit
45713596,,visa,debit
45713597,,visa,debit
45713600,,visa,debit
45713603,,visa,debit
45713604,,visa,debit
45713606,,visa,debit
45713609,45713611,visa,debit
45713612,,visa,debit
45713613,45713614,visa,debit
45713616,,visa,debit
45713618,,visa,debit
45713619,,visa,debit
45713627,,visa,debit
45713628,45713629,visa,debit
45713631,,visa,debit
45713632,,visa,debit
45713633,,visa,debit
45713635,,visa,debit
45713636,,visa,debit
45713638,,visa,debit
45713639,,visa,debit
45713640,,visa,debit
45713642,,visa,debit
45713643,,visa,debit
45713645,,visa,debit
45713647,,visa,debit
45713648,,visa,debit
45713649,,visa,debit
45713651,,visa,debit
45713652,,visa,debit
45713654,,visa,debit
45713655,,visa,debit
45713656,,visa,debit
45713657,,visa,debit
45713661,,visa,debit
45713667,,visa,debit
45713668,,visa,debit
45713671,45713672,visa,debit
45713673,45713674,visa,debit
45713675,,visa,debit
45713678,,visa,debit
45713679,,visa,debit
45713683,,visa,debit
45713684,,visa,debit
45713685,45713686,visa,debit
45713688,,visa,debit
45713695,,visa,debit
45713696,,visa,debit
45713697,45713698,visa,debit
457137,,visa,debit
45713701,45713702,visa,debit
45713703,,visa,debit
45713705,,visa,debit
45713706,,visa,debit
45713708,,visa,debit
45713710,,visa,debit
45713711,,visa,debit
45713714,,visa,debit
45713724,,visa,debit
45713730,,visa,debit
45713733,,visa,debit
45713734,,visa,debit
45713735,,visa,debit
45713737,45713738,visa,debit
45713740,,visa,debit
45713741,,visa,debit
45713742,,visa,debit
45713743,,visa,debit
45713747,,visa,debit
45713748,,visa,debit
45713750,,visa,debit
45713767,,visa,debit
45713775,,visa,debit
45713776,45713779,visa,debit
45713783,45713785,visa,debit
45713786,45713789,visa,debit
45713809,,visa,debit
45713824,,visa,debit
45713825,,visa,debit
45713827,45713830,visa,debit
45713837,,visa,debit
45713838,,visa,debit
45713840,,visa,debit
45713845,,visa,debit
45713846,,visa,debit
45713858,,visa,debit
45713860,,visa,debit
45713861,,visa,debit
45713862,,visa,debit
45713864,,visa,debit
45713868,,visa,debit
45713873,45713874,visa,debit
45713880,,visa,debit
45713881,,visa,debit
45713882,45713885,visa,debit
45713886,45713887,visa,debit
45713896,,visa,debit
45713900,,visa,debit
45713901,,visa,debit
45713903,,visa,debit
45713913,,visa,debit
45713914,,visa,debit
45713920,,visa,debit
45713921,,visa,debit
45713922,,visa,debit
45713924,45713925,visa,debit
45713928,,visa,debit
45713930,,visa,debit
45713931,,visa,debit
45713936,,visa,debit
45713939,45713941,visa,debit
45713943,,visa,debit
45713945,45713946,visa,debit
45713947,45713948,visa,debit
45713950,,visa,debit
45713952,,visa,debit
45713954,,visa,debit
45713956,,visa,debit
45713958,,visa,debit
45713970,,visa,debit
45713981,,visa,debit
45713985,,visa,debit
45713991,,visa,debit
45713993,,visa,debit
45713996,,visa,debit
45713999,45714000,visa,debit
45714001,,visa,debit
45714002,45714003,visa,debit
45714014,,visa,debit
45714015,,visa,debit
45714020,,visa,debit
45714023,,visa,debit
45714024,,visa,debit
45714025,,visa,debit
45714027,,visa,debit
45714028,,visa,debit
45714029,,visa,debit
45714030,,visa,debit
45714031,,visa,debit
45714032,,visa,debit
45714033,,visa,debit
45714037,,visa,debit
45714038,,visa,debit
45714039,,visa,debit
45714040,,visa,debit
45714041,,visa,debit
45714045,,visa,debit
45714046,,visa,debit
45714047,,visa,debit
45714048,,visa,debit
45714049,,visa,debit
45714050,,visa,debit
45714051,,visa,debit
45714052,,visa,debit
45714053,,visa,debit
45714054,,visa,debit
45714057,,visa,debit
45714061,,visa,debit
45714064,,visa,debit
45714065,,visa,debit
45714066,,visa,debit
45714067,,visa,debit
45714070,,visa,debit
45714072,45714073,visa,debit
45714076,,visa,debit
45714083,,visa,debit
45714085,,visa,debit
45714089,,visa,debit
45714090,,visa,debit
45714092,,visa,debit
45714095,,visa,debit
45714099,,visa,debit
45714120,,visa,debit
45714130,,visa,debit
45714133,,visa,debit
45714160,,visa,debit
45714180,,visa,debit
45714183,,visa,debit
45714188,,visa,debit
45714189,,visa,debit
45714190,,visa,debit
457142,,visa,debit
45714200,,visa,debit
45714201,,visa,debit
45714205,,visa,debit
45714230,,visa,debit
45714236,,visa,debit
45714250,,visa,debit
45714260,,visa,debit
45714263,,visa,debit
45714278,,visa,debit
45714279,,visa,debit
45714280,,visa,debit
45714282,,visa,debit
45714284,,visa,debit
45714287,,visa,debit
45714300,,visa,debit
45714309,,visa,debit
45714310,,visa,debit
45714312,,visa,debit
45714314,,visa,debit
45714315,,visa,debit
45714316,,visa,debit
45714317,,visa,debit
45714319,,visa,debit
45714330,,visa,debit
45714336,,visa,debit
45714343,,visa,debit
45714348,,visa,debit
45714356,,visa,debit
45714363,,visa,debit
45714366,,visa,debit
45714368,,visa,debit
45714380,,visa,debit
45714383,,visa,debit
45714386,,visa,debit
45714387,,visa,debit
45714394,,visa,debit
45714396,,visa,debit
45714398,,visa,debit
45714400,,visa,debit
45714401,,visa,debit
45714403,,visa,debit
45714406,,visa,debit
45714420,,visa,debit
45714424,,visa,debit
45714425,,visa,debit
45714426,,visa,debit
45714434,,visa,debit
45714440,,visa,debit
45714444,,visa,debit
45714447,45714448,visa,debit
45714450,,visa,debit
45714451,,visa,debit
45714453,,visa,debit
45714460,,visa,debit
45714467,,visa,debit
45714480,,visa,debit
45714485,,visa,debit
45714490,,visa,debit
45714496,,visa,debit
45714498,,visa,debit
45714511,,visa,debit
45714515,,visa,debit
45714530,,visa,debit
45714540,,visa,debit
45714560,,visa,debit
45714571,,visa,debit
45714580,,visa,debit
45714582,,visa,debit
45714584,,visa,debit
45714585,,visa,debit
45714587,,visa,debit
45714592,,visa,debit
45714595,,visa,debit
45714596,45714598,visa,debit
45714605,,visa,debit
45714606,,visa,debit
45714610,,visa,debit
45714611,,visa,debit
45714619,,visa,debit
45714620,,visa,debit
45714625,,visa,debit
45714629,,visa,debit
45714630,,visa,debit
45714633,,visa,debit
45714634,,visa,debit
45714640,,visa,debit
45714644,45714645,visa,debit
45714649,,visa,debit
45714650,,visa,debit
45714652,,visa,debit
45714657,,visa,debit
45714660,,visa,debit
45714662,,visa,debit
45714663,,visa,debit
45714665,,visa,debit
45714669,,visa,debit
45714671,,visa,debit
45714672,,visa,debit
45714676,,visa,debit
45714681,,visa,debit
45714690,,visa,debit
45714691,,visa,debit
45714692,,visa,debit
45714695,,visa,debit
45714701,,visa,debit
45714703,,visa,debit
45714710,,visa,debit
45714713,,visa,debit
45714716,,visa,debit
45714720,,visa,debit
45714727,,visa,debit
45714728,,visa,debit
45714731,,visa,debit
45714733,,visa,debit
45714735,,visa,debit
45714736,,visa,debit
45714738,45714739,visa,debit
45714745,,visa,debit
45714747,,visa,debit
45714754,,visa,debit
45714756,45714757,visa,debit
45714759,,visa,debit
45714760,,visa,debit
45714761,,visa,debit
45714762,45714763,visa,debit
45714768,,visa,debit
45714770,,visa,debit
45714772,,visa,debit
45714779,,visa,debit
45714780,,visa,debit
45714782,,visa,debit
45714784,,visa,debit
45714791,,visa,debit
45714799,,visa,debit
45714808,,visa,debit
45714814,,visa,debit
45714815,,visa,debit
45714817,,visa,debit
45714818,,visa,debit
45714820,,visa,debit
45714836,,visa,debit
45714841,,visa,debit
45714842,,visa,debit
45714845,,visa,debit
45714860,,visa,debit
45714865,,visa,debit
45714866,,visa,debit
45714868,,visa,debit
45714875,,visa,debit
45714880,,visa,debit
45714897,,visa,debit
45714899,,visa,debit
45714900,,visa,debit
45714904,,visa,debit
45714905,,visa,debit
45714907,,visa,debit
45714908,,visa,debit
45714912,,visa,debit
45714913,,visa,debit
45714915,45714916,visa,debit
45714917,,visa,debit
45714918,,visa,debit
45714920,,visa,debit
45714921,,visa,debit
45714922,,visa,debit
45714923,,visa,debit
45714925,,visa,debit
45714927,45714928,visa,debit
45714929,,visa,debit
45714930,,visa,debit
45714932,,visa,debit
45714936,,visa,debit
45714940,,visa,debit
45714945,,visa,debit
45714951,,visa,debit
45714955,,visa,debit
45714956,,visa,debit
45714957,,visa,debit
45714971,,visa,debit
45715002,,visa,debit
45715005,45715007,visa,debit
45715009,,visa,debit
45715010,,visa,debit
45715011,45715012,visa,debit
45715013,,visa,debit
45715014,,visa,debit
45715015,,visa,debit
45715016,45715022,visa,debit
45715023,,visa,debit
45715024,,visa,debit
45715025,45715028,visa,debit
45715029,,visa,debit
45715030,45715032,visa,debit
45715033,,visa,debit
45715034,45715041,visa,debit
45715042,,visa,debit
45715043,45715045,visa,debit
45715046,,visa,debit
45715047,,visa,debit
45715050,,visa,debit
45715051,,visa,debit
45715052,,visa,debit
45715053,,visa,debit
45715054,,visa,debit
45715055,45715056,visa,debit
45715057,,visa,debit
45715058,,visa,debit
45715059,,visa,debit
45715060,,visa,debit
45715061,,visa,debit
45715062,,visa,debit
45715063,,visa,debit
45715064,,visa,debit
45715065,,visa,debit
45715066,,visa,debit
45715067,,visa,debit
45715068,45715069,visa,debit
45715071,45715072,visa,debit
45715073,,visa,debit
45715074,,visa,debit
45715075,45715077,visa,debit
45715078,,visa,debit
45715079,,visa,debit
45715081,,visa,debit
45715084,45715085,visa,debit
45715087,,visa,debit
45715090,45715091,visa,debit
45715093,,visa,debit
45715095,,visa,debit
45715096,,visa,debit
45715097,,visa,debit
45715098,45715099,visa,debit
45715100,,visa,debit
45715130,,visa,debit
45715140,,visa,debit
45715170,,visa,debit
45715190,45715192,visa,debit
45715195,,visa,debit
45715201,45715215,visa,debit
45715217,45715218,visa,debit
45715220,45715231,visa,debit
45715252,,visa,debit
45715290,,visa,debit
45715292,,visa,debit
45715295,,visa,debit
45715301,,visa,debit
45715302,,visa,debit
45715303,45715305,visa,debit
45715306,,visa,debit
45715308,,visa,debit
45715310,,visa,debit
45715311,,visa,debit
45715312,,visa,debit
45715321,45715322,visa,debit
45715323,,visa,debit
45715324,,visa,debit
45715325,,visa,debit
45715326,45715333,visa,debit
45715336,,visa,debit
45715338,,visa,debit
45715339,,visa,debit
45715341,45715353,visa,debit
45715354,,visa,debit
45715355,45715360,visa,debit
45715361,,visa,debit
45715362,45715368,visa,debit
45715371,45715372,visa,debit
45715377,,visa,debit
45715378,,visa,debit
45715379,,visa,debit
45715380,45715398,visa,debit
45715400,,visa,debit
45715420,,visa,debit
45715426,,visa,debit
45715451,,visa,debit
45715470,,visa,debit
45715471,,visa,debit
45715472,,visa,debit
45715473,,visa,debit
45715474,,visa,debit
45715475,,visa,debit
45715476,,visa,debit
45715478,,visa,debit
45715479,,visa,debit
45715490,,visa,debit
45715491,,visa,debit
45715492,,visa,debit
45715493,,visa,debit
45715494,,visa,debit
45715495,,visa,debit
45715496,,visa,debit
45715499,,visa,debit
45715501,,visa,debit
45715502,,visa,debit
45715503,,visa,debit
45715504,,visa,debit
45715505,,visa,debit
45715506,,visa,debit
45715507,,visa,debit
45715508,,visa,debit
45715509,,visa,debit
45715510,,visa,debit
45715512,,visa,debit
45715513,,visa,debit
45715514,,visa,debit
45715515,,visa,debit
45715516,,visa,debit
45715518,,visa,debit
45715520,,visa,debit
45715521,,visa,debit
45715523,45715525,visa,debit
45715526,,visa,debit
45715529,,visa,debit
45715530,45715533,visa,debit
45715534,45715535,visa,debit
45715537,45715538,visa,debit
45715539,,visa,debit
45715540,45715543,visa,debit
45715545,,visa,debit
45715546,45715548,visa,debit
45715550,45715551,visa,debit
45715552,,visa,debit
45715553,,visa,debit
45715555,45715556,visa,debit
45715558,,visa,debit
45715559,,visa,debit
45715562,,visa,debit
45715563,,visa,debit
45715565,,visa,debit
45715567,,visa,debit
45715568,,visa,debit
45715570,,visa,debit
45715572,,visa,debit
45715574,,visa,debit
45715575,,visa,debit
45715578,,visa,debit
45715580,,visa,debit
45715581,,visa,debit
45715582,,visa,debit
45715583,,visa,debit
45715584,,visa,debit
45715585,,visa,debit
45715586,,visa,debit
45715588,,visa,debit
45715591,,visa,debit
45715592,,visa,debit
45715594,,visa,debit
45715595,,visa,debit
45715596,,visa,debit
45715597,,visa,debit
45715598,,visa,debit
45715600,45715601,visa,debit
45715603,,visa,debit
45715605,,visa,debit
45715606,,visa,debit
45715607,45715608,visa,debit
45715609,,visa,debit
45715610,45715611,visa,debit
45715612,,visa,debit
45715613,,visa,debit
45715615,,visa,debit
45715616,,visa,debit
45715620,45715622,visa,debit
45715623,,visa,debit
45715624,45715625,visa,debit
45715627,,visa,debit
45715629,,visa,debit
45715630,45715633,visa,debit
45715634,,visa,debit
45715635,,visa,debit
45715637,,visa,debit
45715640,,visa,debit
45715641,,visa,debit
45715642,,visa,debit
45715643,,visa,debit
45715645,,visa,debit
45715647,45715648,visa,debit
45715650,,visa,debit
45715651,,visa,debit
45715653,,visa,debit
45715655,45715656,visa,debit
45715658,,visa,debit
45715659,,visa,debit
45715660,,visa,debit
45715661,,visa,debit
45715663,45715664,visa,debit
45715665,,visa,debit
45715666,,visa,debit
45715667,,visa,debit
45715670,,visa,debit
45715671,,visa,debit
45715675,,visa,debit
45715677,,visa,debit
45715678,,visa,debit
45715680,,visa,debit
45715682,,visa,debit
45715683,,visa,debit
45715686,,visa,debit
45715690,,visa,debit
45715694,,visa,debit
45715695,,visa,debit
45715697,45715698,visa,debit
45715699,,visa,debit
45715700,,visa,debit
45715702,,visa,debit
45715704,,visa,debit
45715705,,visa,debit
45715706,,visa,debit
45715707,,visa,debit
45715710,45715711,visa,debit
45715714,,visa,debit
45715715,45715716,visa,debit
45715717,,visa,debit
45715719,,visa,debit
45715720,,visa,debit
45715722,45715723,visa,debit
45715726,,visa,debit
45715730,,visa,debit
45715732,45715733,visa,debit
45715735,,visa,debit
45715736,,visa,debit
45715738,,visa,debit
45715739,,visa,debit
45715740,,visa,debit
45715742,,visa,debit
45715743,,visa,debit
45715744,,visa,debit
45715749,,visa,debit
45715750,,visa,debit
45715751,,visa,debit
45715752,45715753,visa,debit
45715760,,visa,debit
45715762,45715763,visa,debit
45715764,,visa,debit
45715768,,visa,debit
45715772,,visa,debit
45715773,,visa,debit
45715774,,visa,debit
45715775,,visa,debit
45715779,,visa,debit
45715780,,visa,debit
45715781,,visa,debit
45715785,,visa,debit
45715787,,visa,debit
45715790,45715791,visa,debit
45715800,45715801,visa,debit
45715803,,visa,debit
45715804,,visa,debit
45715807,45715808,visa,debit
45715810,45715811,visa,debit
45715812,,visa,debit
45715813,,visa,debit
45715815,,visa,debit
45715819,,visa,debit
45715820,,visa,debit
45715821,,visa,debit
45715822,,visa,debit
45715825,,visa,debit
45715826,,visa,debit
45715827,,visa,debit
45715834,,visa,debit
45715835,,visa,debit
45715844,,visa,debit
45715850,,visa,debit
45715855,,visa,debit
45715860,,visa,debit
45715862,,visa,debit
45715863,,visa,debit
45715864,,visa,debit
45715867,,visa,debit
45715870,,visa,debit
45715875,,visa,debit
45715880,,visa,debit
45715881,,visa,debit
45715882,,visa,debit
45715890,,visa,debit
45715900,,visa,debit
45715908,,visa,debit
45715910,,visa,debit
45715911,,visa,debit
45715912,,visa,debit
45715913,,visa,debit
45715915,,visa,debit
45715916,,visa,debit
45715917,,visa,debit
45715919,,visa,debit
45715920,,visa,debit
45715922,,visa,debit
45715923,,visa,debit
45715929,,visa,debit
45715930,,visa,debit
45715932,,visa,debit
45715934,45715935,visa,debit
45715938,,visa,debit
45715939,,visa,debit
45715941,,visa,debit
45715942,,visa,debit
45715944,,visa,debit
45715947,,visa,debit
45715948,,visa,debit
45715949,,visa,debit
45715950,45715955,visa,debit
45715957,,visa,debit
45715958,,visa,debit
45715959,,visa,debit
45715960,,visa,debit
45715961,,visa,debit
45715966,45715967,visa,debit
45715969,45715971,visa,debit
45715974,45715977,visa,debit
45715979,45715980,visa,debit
45715982,45715987,visa,debit
45715988,,visa,debit
45715989,45715991,visa,debit
45715993,45715999,visa,debit
45716004,,visa,debit
45716010,,visa,debit
45716011,,visa,debit
45716060,,visa,debit
45716070,,visa,debit
45716075,,visa,debit
45716085,,visa,debit
457161,,visa,debit
45716100,,visa,debit
45716110,45716117,visa,debit
45716119,45716130,visa,debit
45716132,,visa,debit
45716140,,visa,debit
45716150,,visa,debit
45716160,,visa,debit
45716180,45716186,visa,debit
45716187,,visa,debit
45716188,45716194,visa,debit
45716220,,visa,debit
45716230,45716231,visa,debit
45716260,45716263,visa,debit
45716264,,visa,debit
45716265,,visa,debit
45716267,,visa,debit
45716268,,visa,debit
45716300,45716302,visa,debit
45716326,45716332,visa,debit
45716423,45716425,visa,debit
45716460,,visa,debit
45716471,,visa,debit
45716482,,visa,debit
45716483,,visa,debit
45716484,,visa,debit
45716485,45716493,visa,debit
45716494,,visa,debit
45716495,45716496,visa,debit
45716499,45716500,visa,debit
45716503,,visa,debit
45716504,45716507,visa,debit
45716508,,visa,debit
45716509,,visa,debit
45716510,,visa,debit
45716511,,visa,debit
45716512,,visa,debit
45716513,,visa,debit
45716514,,visa,debit
45716515,,visa,debit
45716516,,visa,debit
45716520,,visa,debit
45716525,,visa,debit
45716532,,visa,debit
45716540,45716543,visa,debit
45716610,,visa,debit
45716620,,visa,debit
457167,,visa,debit
45716735,45716739,visa,debit
45716743,,visa,debit
45716748,45716749,visa,debit
45716771,,visa,debit
45716810,,visa,debit
45716812,,visa,debit
